,Player,PPR_Projected_2023
1741,Jared Bernhardt,0.07766818836599271
1119,Deon Yelder,0.07766818836599271
1116,Deon Cain,0.07766818836599271
1777,Jason Moore,0.07766818836599271
1780,Jason Vander Laan,0.07766818836599271
1781,Jason Vander Laan,0.07766818836599271
1787,Javon Leake,0.07766818836599271
1791,Javon Wims,0.07766818836599271
724,Colin Thompson,0.07766818836599271
2355,Kyric McGowan,0.07766818836599271
2962,Pharoh Cooper,0.07766818836599271
370,Brandon Tate,0.07766818836599271
3047,Raymond Calais,0.07766818836599271
3048,Reggie Begelton,0.07766818836599271
405,Brian Hill,0.07766818836599271
3070,Richard Rodgers,0.07766818836599271
3083,Ricky Seals-Jones,0.07766818836599271
3086,Rico Dowdle,0.07766818836599271
3087,Rico Gafford,0.07766818836599271
3089,Rico Gafford,0.07766818836599271
3097,River Cracraft,0.07766818836599271
3099,River Cracraft,0.07766818836599271
397,Brett Rypien,0.07766818836599271
3105,Robert Davis,0.07766818836599271
3122,Robert Turbin,0.07766818836599271
3132,Rod Smith,0.07766818836599271
3134,Rodney Adams,0.07766818836599271
3137,Roger Carter,0.07766818836599271
378,Brandon Zylstra,0.07766818836599271
3158,Ross Travis,0.07766818836599271
3159,Ross Travis,0.07766818836599271
3041,Rashod Berry,0.07766818836599271
3040,Rashod Berry,0.07766818836599271
3036,Rashawn Scott,0.07766818836599271
2445,Lucas Krull,0.07766818836599271
2864,Nikola Kalinic,0.07766818836599271
2878,Noah Togiai,0.07766818836599271
2879,Noah Togiai,0.07766818836599271
2880,Noah Togiai,0.07766818836599271
2881,Nsimba Webster,0.07766818836599271
2883,Nsimba Webster,0.07766818836599271
473,C.J. Spiller,0.07766818836599271
2956,Pharaoh Brown,0.07766818836599271
439,Buddy Howell,0.07766818836599271
3035,Rashard Higgins,0.07766818836599271
436,Brycen Hopkins,0.07766818836599271
2988,Preston Williams,0.07766818836599271
2992,Qadree Ollison,0.07766818836599271
2993,Quadree Henderson,0.07766818836599271
2998,Quincy Adeboyejo,0.07766818836599271
3015,Raleigh Webb,0.07766818836599271
419,Brittain Brown,0.07766818836599271
418,Britain Covey,0.07766818836599271
371,Brandon Weeden,0.07766818836599271
359,Brandon Dillon,0.07766818836599271
2846,Nick Muse,0.07766818836599271
357,Brandon Dillon,0.07766818836599271
3315,Stanley Morgan Jr.,0.07766818836599271
3323,Stephen Anderson,0.07766818836599271
3329,Stephen Sullivan,0.07766818836599271
3330,Stephen Sullivan,0.07766818836599271
3340,Steven Dunbar,0.07766818836599271
3341,Steven Mitchell,0.07766818836599271
3346,Steven Sims,0.07766818836599271
278,Ben Koyack,0.07766818836599271
275,Ben Ellefson,0.07766818836599271
3370,Taiwan Jones,0.07766818836599271
3372,Taiwan Jones,0.07766818836599271
3373,Taiwan Jones,0.07766818836599271
3377,Tajae Sharpe,0.07766818836599271
3379,Tanner Conner,0.07766818836599271
3381,Tanner Gentry,0.07766818836599271
3384,Tanner Hudson,0.07766818836599271
3387,Tanner McEvoy,0.07766818836599271
3388,Taquan Mizzell,0.07766818836599271
270,Ben Braunecker,0.07766818836599271
3313,Stanley Morgan Jr.,0.07766818836599271
3311,Stanley Berryhill,0.07766818836599271
3310,Stacy Coley,0.07766818836599271
3259,Sean Culkin,0.07766818836599271
3200,Ryan Izzo,0.07766818836599271
3205,Ryan O'Malley,0.07766818836599271
336,Bradley Marquez,0.07766818836599271
3216,Saeed Blacknall,0.07766818836599271
335,Bradley Marquez,0.07766818836599271
330,Boston Scott,0.07766818836599271
319,Blake Jarwin,0.07766818836599271
3258,Scotty Washington,0.07766818836599271
3262,Sean Culkin,0.07766818836599271
3309,Stacy Coley,0.07766818836599271
3264,Sean Mannion,0.07766818836599271
3268,Sean McKeon,0.07766818836599271
3272,Senorise Perry,0.07766818836599271
3278,Seth Devalve,0.07766818836599271
3284,Sewo Olonilua,0.07766818836599271
3295,Simi Fehoko,0.07766818836599271
304,Binjimen Victor,0.07766818836599271
3306,Spencer Schnell,0.07766818836599271
483,Caleb Wilson,0.07766818836599271
2581,Mason Schreck,0.07766818836599271
497,Cam Sims,0.07766818836599271
2631,Matthew Slater,0.07766818836599271
2626,Matthew Orzech,0.07766818836599271
681,Clark Harris,0.07766818836599271
2627,Matthew Slater,0.07766818836599271
2628,Matthew Slater,0.07766818836599271
2629,Matthew Slater,0.07766818836599271
682,Clark Harris,0.07766818836599271
2630,Matthew Slater,0.07766818836599271
2632,Matthew Slater,0.07766818836599271
2625,Matthew Orzech,0.07766818836599271
2549,Marquis Bundy,0.07766818836599271
632,Chris Lacy,0.07766818836599271
684,Clive Walford,0.07766818836599271
692,Codey McElroy,0.07766818836599271
693,Cody Core,0.07766818836599271
2582,Mason Schreck,0.07766818836599271
2531,Markus Wheaton,0.07766818836599271
680,Clark Harris,0.07766818836599271
2624,Matthew Orzech,0.07766818836599271
2695,Michael Warren,0.07766818836599271
650,Chris Rowland,0.07766818836599271
2583,Mason Schreck,0.07766818836599271
646,Chris Myarick,0.07766818836599271
2580,Mason Schreck,0.07766818836599271
2596,Matt Cole,0.07766818836599271
2597,Matt Cole,0.07766818836599271
643,Chris Moore,0.07766818836599271
2602,Matt LaCosse,0.07766818836599271
2605,Matt LaCosse,0.07766818836599271
2623,Matthew Dayes,0.07766818836599271
2606,Matt Lengel,0.07766818836599271
2608,Matt Lengel,0.07766818836599271
677,Clark Harris,0.07766818836599271
678,Clark Harris,0.07766818836599271
679,Clark Harris,0.07766818836599271
2620,Matt Sokol,0.07766818836599271
2621,Matt Sokol,0.07766818836599271
2529,Marken Michel,0.07766818836599271
2644,Max McCaffrey,0.07766818836599271
574,Chase Allen,0.07766818836599271
2502,Marcus Kemp,0.07766818836599271
2828,Nick Boyle,0.07766818836599271
519,Carson Meier,0.07766818836599271
2800,Nathan Cottrell,0.07766818836599271
2459,Lynn Bowden Jr.,0.07766818836599271
722,Cole Wick,0.07766818836599271
2468,Malachi Dupre,0.07766818836599271
2791,Nate McCrary,0.07766818836599271
2790,Nate Becker,0.07766818836599271
2481,Malik Turner,0.07766818836599271
2483,Malik Turner,0.07766818836599271
2774,MyCole Pruitt,0.07766818836599271
2773,Mose Frazier,0.07766818836599271
540,Cethan Carter,0.07766818836599271
2494,Marcell Ateman,0.07766818836599271
2772,Mose Frazier,0.07766818836599271
1350,Evan Baylis,0.07766818836599271
544,Cethan Carter,0.07766818836599271
2729,Mike Thomas,0.07766818836599271
2736,Mike Wallace,0.07766818836599271
555,Chad Kelly,0.07766818836599271
559,Chandler Cox,0.07766818836599271
705,Cody Thompson,0.07766818836599271
558,Chad Williams,0.07766818836599271
571,Charlie Woerner,0.07766818836599271
2506,Marcus Kemp,0.07766818836599271
550,Chad Henne,0.07413304623475847
407,Brian Hoyer,0.07413304623475847
426,Bronson Hill,0.05569352975206221
1022,Davis Webb,0.05569352975206221
2842,Nick Mullens,0.05569352975206221
1403,Garrett Gilbert,0.05569352975206221
582,Chase Daniel,0.05569352975206221
951,Darren McFadden,0.05569352975206221
80,Alex Bachman,0.05569352975206221
52,Adrian Killins,0.0505494042458184
1526,Ihmir Smith-Marsette,0.047913016670322585
1607,Jacoby Brissett,-0.18266742073174513
1937,John Ross,-0.19284866027238506
2619,Matt Schaub,-0.2333869165338837
2799,Nate Sudfeld,-0.2333869165338837
1033,De'Angelo Henderson,-0.2506015767990001
456,C.J. Beathard,-0.2746850872459226
2226,Kellen Clemens,-0.2746850872459226
1596,Jacob Eason,-0.2746850872459226
1635,Jake Rudock,-0.2746850872459226
1083,Dede Westbrook,-0.40029800405092275
2442,Logan Woodside,-0.41051711158662624
554,Chad Henne,-0.41051711158662624
1577,JJ Jones,-0.44638208182809763
2694,Michael Walker,-0.4691380423831554
2157,KaVontae Turpin,-0.5558860010117493
3465,Tim Boyle,-0.6088892427178929
1365,Feleipe Franks,-0.6211366234016868
3265,Sean Mannion,-0.6439049964258151
3133,Rod Streater,-0.6445370097880041
318,Blake Bortles,-0.6445370097880041
962,Darrius Shepherd,-0.6701284546116725
1420,Geno Smith,-0.7988369243115191
1761,Jarrett Stidham,-0.8098077701782391
3425,Teddy Bridgewater,-0.8444449643935605
2798,Nate Sudfeld,-0.9466883799236671
1960,Jojo Natson,-1.0207199888150023
3043,Ray-Ray McCloud,-1.0207199888150023
1944,John Wolford,-1.02493428290923
2882,Nsimba Webster,-1.0461530992491685
1466,Greg Dortch,-1.0461530992491685
2335,Kyle Lauletta,-1.1119511521011485
3569,Trenton Cannon,-1.1885660603139347
3000,Quincy Enunwa,-1.2346501380911097
3644,Tyler Bray,-1.2577555173330088
3374,Taiwan Jones,-1.3038395951101838
3091,Riley McCarron,-1.3038395951101838
3526,Travis Benjamin,-1.3038395951101838
2164,Kaelin Clay,-1.3038395951101838
1279,Dwayne Harris,-1.3038395951101838
593,Chester Rogers,-1.3038395951101838
2234,Kendall Hinton,-1.413192469788391
754,Corey Clement,-1.7264688112196176
1222,Diontae Spencer,-1.87945475833216
3467,Tim Boyle,-1.9169236146226571
2078,Josh Rosen,-2.043666399864667
